listing_id,name,host_id,host_since,host_location,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_total_listings_count,host_has_profile_pic,host_identity_verified,neighbourhood,district,city,latitude,longitude,property_type,room_type,accommodates,bedrooms,amenities,price,minimum_nights,maximum_nights,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable
16610604,å–®äººæˆ¿ (å…±ç”¨è¡›æµ´) - ç‰¹æƒ æœˆç§Ÿ,30098437,2015-03-27,Hong Kong,within an hour,1,0.88,FALSE,38,TRUE,FALSE,Yau Tsim Mong,NA,Hong Kong,22.31952,114.17022,Private room in apartment,Private room,1,NA,"[""Shampoo"", ""Hair dryer"", ""Dryer"", ""Fire extinguisher"", ""Long term stays allowed"", ""Dedicated workspace"", ""Private entrance"", ""Hot water"", ""Washer"", ""Iron"", ""TV"", ""Air conditioning"", ""First aid kit"", ""Hangers"", ""Smoke alarm"", ""Wifi"", ""Kitchen"", ""Lock on bedroom door"", ""Building staff"", ""Paid parking off premises""]",178,14,1125,80,10,10,10,10,10,10,FALSE
28211638,å–®äººæˆ¿ å…±ç”¨æµ´å®¤ (å­¦ç”Ÿæœˆç§Ÿ 1 ),30098437,2015-03-27,Hong Kong,within an hour,1,0.88,FALSE,38,TRUE,FALSE,Yau Tsim Mong,NA,Hong Kong,22.32046,114.17033,Private room in apartment,Private room,1,NA,"[""Shampoo"", ""Hair dryer"", ""Dryer"", ""Fire extinguisher"", ""Long term stays allowed"", ""Private entrance"", ""Washer"", ""Iron"", ""TV"", ""Air conditioning"", ""Wifi"", ""Hangers"", ""Smoke alarm"", ""Lock on bedroom door"", ""Elevator""]",228,15,1125,60,10,6,10,10,10,10,FALSE
15992460,Wing Lok 80 New Studio *2B,14861546,2014-04-28,Hong Kong,within an hour,1,0.7,FALSE,101,TRUE,TRUE,Central & Western,NA,Hong Kong,22.28603,114.15064,Entire serviced apartment,Entire place,2,NA,"[""Shampoo"", ""Dryer"", ""Long term stays allowed"", ""Dedicated workspace"", ""Heating"", ""Washer"", ""TV"", ""Air conditioning"", ""Wifi"", ""Hangers"", ""Kitchen"", ""Essentials""]",660,60,1125,100,10,8,10,10,10,8,FALSE
16280815,Wing Lok 78 Luxury Studio *3A,14861546,2014-04-28,Hong Kong,within an hour,1,0.7,FALSE,101,TRUE,TRUE,Central & Western,NA,Hong Kong,22.28532,114.15213,Entire serviced apartment,Entire place,1,NA,"[""Shampoo"", ""Long term stays allowed"", ""Dedicated workspace"", ""Heating"", ""TV"", ""Air conditioning"", ""Wifi"", ""Hangers"", ""Kitchen"", ""Essentials""]",570,5,1125,100,10,8,10,10,10,10,FALSE
25206371,(4b)  Sheung Wan Room. ....... Sheung Wan Room !!!,97240131,2016-09-29,Hong Kong,within a few hours,1,0.75,FALSE,369,TRUE,FALSE,Central & Western,NA,Hong Kong,22.2874,114.15003,Private room in apartment,Private room,2,NA,"[""Long term stays allowed"", ""Dedicated workspace"", ""Washer"", ""Iron"", ""Air conditioning"", ""Wifi"", ""Hangers"", ""Kitchen""]",267,29,1125,100,10,8,10,10,10,10,FALSE
27893805,Amazing appart in Mid Level,12317307,2014-02-17,Hong Kong,within an hour,1,1,FALSE,2,TRUE,TRUE,Central & Western,NA,Hong Kong,22.2814,114.14828,Entire condominium,Entire place,2,2,"[""Hair dryer"", ""Dryer"", ""Air conditioning"", ""Wifi"", ""Hangers"", ""Shampoo"", ""Fire extinguisher"", ""Kitchen"", ""Smoke alarm"", ""Essentials"", ""Elevator"", ""Pool"", ""Dedicated workspace"", ""Heating"", ""Iron"", ""Long term stays allowed"", ""Washer"", ""Carbon monoxide alarm"", ""TV"", ""Breakfast"", ""Cable TV""]",1600,4,1125,100,10,9,10,10,10,10,TRUE
43560612,Furnished Studio in vibrant Tsim Sha Tsui,70747601,2016-05-07,"New York, New York, United States",within a few hours,1,1,FALSE,12,TRUE,TRUE,Yau Tsim Mong,NA,Hong Kong,22.29844,114.17526,Entire guest suite,Entire place,2,NA,"[""Shampoo"", ""Hair dryer"", ""Long term stays allowed"", ""Dedicated workspace"", ""Private entrance"", ""Hot water"", ""Washer"", ""Air conditioning"", ""Wifi"", ""Hangers"", ""Smoke alarm"", ""Kitchen"", ""Essentials""]",300,28,1125,100,10,8,10,10,10,8,FALSE
1756864,Family Friendly Apartment Midlevels,5538969,2013-03-19,Hong Kong,within an hour,1,1,FALSE,2,TRUE,TRUE,Central & Western,NA,Hong Kong,22.28211,114.14889,Entire condominium,Entire place,6,3,"[""Hair dryer"", ""Dryer"", ""Hot water"", ""Air conditioning"", ""Wifi"", ""Hangers"", ""High chair"", ""Children\u2019s books and toys"", ""Free parking on premises"", ""Building staff"", ""Luggage dropoff allowed"", ""Shampoo"", ""Fire extinguisher"", ""Refrigerator"", ""Crib"", ""Kitchen"", ""Smoke alarm"", ""Essentials"", ""Elevator"", ""Gym"", ""Pool"", ""Microwave"", ""Dedicated workspace"", ""Heating"", ""Iron"", ""Cooking basics"", ""Pack \u2019n Play/travel crib"", ""Oven"", ""Stove"", ""Coffee maker"", ""Long term stays allowed"", ""Washer"", ""TV"", ""Cable TV"", ""Dishes and silverware""]",2750,5,1125,100,10,10,10,10,10,9,FALSE
23132540,ç²¾å“å…¬å¯“-è¿ªå£«å°¼ä¹å›­  æ˜‚åª360  å¤§ä½› æœºåœº,67764082,2016-04-18,HK,within an hour,1,1,FALSE,0,TRUE,TRUE,Islands,NA,Hong Kong,22.29627,113.95012,Entire serviced apartment,Entire place,5,3,"[""Dryer"", ""Hair dryer"", ""Hot water"", ""Air conditioning"", ""Wifi"", ""Hangers"", ""Children\u2019s books and toys"", ""High chair"", ""Building staff"", ""Shampoo"", ""Patio or balcony"", ""Refrigerator"", ""Crib"", ""First aid kit"", ""Kitchen"", ""Smoke alarm"", ""Paid parking off premises"", ""Essentials"", ""Elevator"", ""Shower gel"", ""Beachfront"", ""Gym"", ""Pool"", ""Microwave"", ""Dedicated workspace"", ""Paid parking on premises"", ""Heating"", ""Iron"", ""Cooking basics"", ""Pack \u2019n Play/travel crib"", ""Private entrance"", ""Stove"", ""Extra pillows and blankets"", ""Bed linens"", ""Long term stays allowed"", ""Hot tub"", ""Washer"", ""Carbon monoxide alarm"", ""TV"", ""Ethernet connection"", ""Cable TV"", ""Dishes and silverware""]",1800,7,1125,100,10,10,10,10,10,9,FALSE
19428531,å–®äººå¥—æˆ¿ ç¨ç«‹æµ´å®¤ (ç‰¹æƒ æœˆç§Ÿ),30098437,2015-03-27,Hong Kong,within an hour,1,0.88,FALSE,38,TRUE,FALSE,Yau Tsim Mong,NA,Hong Kong,22.31919,114.17114,Private room in apartment,Private room,1,NA,"[""Shampoo"", ""Hair dryer"", ""Dryer"", ""Fire extinguisher"", ""Long term stays allowed"", ""Washer"", ""Iron"", ""TV"", ""Air conditioning"", ""Wifi"", ""Hangers"", ""Smoke alarm"", ""Kitchen"", ""Lock on bedroom door"", ""Elevator""]",208,28,1125,100,10,10,10,10,10,10,FALSE
28152465,å˜äººæˆ¿ ç§äººæµ´å®¤ (å­¦ç”Ÿæœˆç§Ÿ),30098437,2015-03-27,Hong Kong,within an hour,1,0.88,FALSE,38,TRUE,FALSE,Yau Tsim Mong,NA,Hong Kong,22.3188,114.17106,Private room in apartment,Private room,1,NA,"[""Hair dryer"", ""Dryer"", ""Fire extinguisher"", ""Long term stays allowed"", ""Private entrance"", ""Washer"", ""Iron"", ""TV"", ""Air conditioning"", ""Wifi"", ""Smoke alarm"", ""Lock on bedroom door"", ""Elevator""]",208,28,1125,100,10,10,10,10,10,10,FALSE
36507803,å­¦ç”Ÿå®¿èˆ (æœˆç§Ÿ),132767139,2017-05-31,HK,within an hour,1,1,TRUE,2,TRUE,FALSE,Yau Tsim Mong,NA,Hong Kong,22.321,114.17004,Private room in apartment,Private room,1,NA,"[""Shampoo"", ""Hair dryer"", ""Dryer"", ""Fire extinguisher"", ""Long term stays allowed"", ""Dedicated workspace"", ""Private entrance"", ""Washer"", ""Iron"", ""TV"", ""Air conditioning"", ""Wifi"", ""Hangers"", ""Smoke alarm"", ""Kitchen"", ""Lock on bedroom door"", ""Elevator""]",168,14,1125,100,10,10,10,10,10,10,TRUE
36661253,å–®äººå¥—æˆ¿ (ç¨ç«‹æµ´åŽ ),132767139,2017-05-31,HK,within an hour,1,1,TRUE,2,TRUE,FALSE,Yau Tsim Mong,NA,Hong Kong,22.32087,114.17114,Private room in apartment,Private room,1,NA,"[""Shampoo"", ""Hair dryer"", ""Dryer"", ""Fire extinguisher"", ""Long term stays allowed"", ""Dedicated workspace"", ""Private entrance"", ""Washer"", ""Iron"", ""TV"", ""Air conditioning"", ""Wifi"", ""Hangers"", ""Smoke alarm"", ""Lock on bedroom door"", ""Elevator""]",200,14,1125,100,10,10,10,10,10,10,TRUE
38223362,Single Room Private Bathroom (5),132767139,2017-05-31,HK,within an hour,1,1,TRUE,2,TRUE,FALSE,Kowloon City,NA,Hong Kong,22.31789,114.17909,Private room in apartment,Private room,1,NA,"[""Shampoo"", ""Bed linens"", ""Hair dryer"", ""Dryer"", ""Fire extinguisher"", ""Long term stays allowed"", ""Dedicated workspace"", ""Private entrance"", ""Washer"", ""Iron"", ""TV"", ""Air conditioning"", ""Wifi"", ""Hangers"", ""Smoke alarm"", ""Kitchen"", ""Lock on bedroom door"", ""Elevator""]",165,14,1125,100,10,10,10,10,10,10,TRUE
10707885,"Studio K, Tin Hau",2767759,2012-06-28,Hong Kong,within a few hours,1,0.9,TRUE,4,TRUE,FALSE,Wan Chai,NA,Hong Kong,22.2866,114.19005,Entire condominium,Entire place,1,NA,"[""Long term stays allowed"", ""Dedicated workspace"", ""Washer"", ""TV"", ""Air conditioning"", ""Wifi"", ""Hangers"", ""Kitchen"", ""Elevator""]",270,90,1125,100,10,10,10,10,10,10,TRUE
37945457,Family Oasis in heart of Midlevels,5538969,2013-03-19,Hong Kong,within an hour,1,1,FALSE,2,TRUE,TRUE,Central & Western,NA,Hong Kong,22.27791,114.15103,Entire condominium,Entire place,7,3,"[""Fire extinguisher"", ""Kitchen"", ""Private entrance"", ""Heating"", ""Washer"", ""Free parking on premises"", ""Dedicated workspace"", ""Shampoo"", ""Iron"", ""Hair dryer"", ""TV"", ""Oven"", ""Hangers"", ""Refrigerator"", ""Microwave"", ""Elevator"", ""First aid kit"", ""Hot water"", ""Coffee maker"", ""Air conditioning"", ""Wifi"", ""Dishes and silverware"", ""Long term stays allowed"", ""Essentials"", ""Cooking basics"", ""Smoke alarm"", ""Stove""]",2800,6,1125,100,10,10,10,10,10,10,TRUE
16004177,Wing Lok 78 New Studio 5C,14861546,2014-04-28,Hong Kong,within an hour,1,0.7,FALSE,101,TRUE,TRUE,Central & Western,NA,Hong Kong,22.28683,114.15017,Entire serviced apartment,Entire place,2,NA,"[""Shampoo"", ""Long term stays allowed"", ""Dedicated workspace"", ""Heating"", ""TV"", ""Air conditioning"", ""Wifi"", ""Kitchen"", ""Hangers"", ""Essentials""]",520,5,1125,100,10,10,10,10,10,10,FALSE
16863204,Cheung Sha Lower Village Oceanview Studio Apt 351A,112360437,2017-01-20,HK,within a few hours,1,0.63,TRUE,2,TRUE,TRUE,Islands,NA,Hong Kong,22.23494,113.95504,Entire serviced apartment,Entire place,2,NA,"[""Hair dryer"", ""Dryer"", ""Long term stays allowed"", ""Dedicated workspace"", ""Private entrance"", ""Hot water"", ""Host greets you"", ""Washer"", ""Iron"", ""TV"", ""Air conditioning"", ""Wifi"", ""Hangers"", ""Kitchen"", ""Essentials"", ""Beachfront""]",560,27,1125,100,10,10,10,10,10,10,FALSE
27621486,"Fuk Lo Tsun Road Private Room, New Reno *1F",14861546,2014-04-28,Hong Kong,within an hour,1,0.7,FALSE,101,TRUE,TRUE,Kowloon City,NA,Hong Kong,22.32833,114.18767,Entire serviced apartment,Entire place,1,NA,"[""Shampoo"", ""Long term stays allowed"", ""Dedicated workspace"", ""TV"", ""Air conditioning"", ""Wifi"", ""Hangers"", ""Essentials""]",225,5,1125,100,10,10,10,10,10,10,FALSE
46698687,1. New loft-bed studio private kitchen bath uni,12526206,2014-02-24,Hong Kong,within an hour,1,0.83,FALSE,9,TRUE,TRUE,Kowloon City,NA,Hong Kong,22.32883,114.18876,Entire condominium,Entire place,2,NA,"[""Shampoo"", ""Stove"", ""Fire extinguisher"", ""Long term stays allowed"", ""Dedicated workspace"", ""Private entrance"", ""Hot water"", ""Heating"", ""Washer"", ""Air conditioning"", ""Cooking basics"", ""Wifi"", ""Hangers"", ""Kitchen"", ""Essentials""]",275,28,1125,100,10,10,10,10,10,10,FALSE
32948069,Cozy loft free WiFi design shop front kowloonbay,7842633,2013-07-31,HK,within a few hours,1,0.33,FALSE,4,TRUE,FALSE,Kwun Tong,NA,Hong Kong,22.32322,114.20784,Private room in loft,Private room,2,NA,"[""Fire extinguisher"", ""Long term stays allowed"", ""Dedicated workspace"", ""Private entrance"", ""Hot water"", ""Air conditioning"", ""Smart lock"", ""Wifi"", ""Smoke alarm"", ""Kitchen"", ""Lock on bedroom door"", ""Elevator""]",200,20,1125,NA,NA,NA,NA,NA,NA,NA,FALSE
44481945,Cosy Studio located in TaiHang,24003978,2014-11-21,"Hong Kong Island, Hong Kong",within a few hours,1,NA,FALSE,2,TRUE,TRUE,Wan Chai,NA,Hong Kong,22.27732,114.19204,Entire guesthouse,Entire place,2,NA,"[""Lockbox"", ""Hair dryer"", ""Long term stays allowed"", ""Hot water"", ""Heating"", ""Washer"", ""Carbon monoxide alarm"", ""TV"", ""Air conditioning"", ""Wifi"", ""Hangers"", ""Smoke alarm"", ""Kitchen"", ""Essentials""]",500,14,1125,NA,NA,NA,NA,NA,NA,NA,TRUE
36792667,å­¦ç”Ÿå®¿èˆ (ä¹é¾)  (æœˆç§Ÿ),132767139,2017-05-31,HK,within an hour,1,1,TRUE,2,TRUE,FALSE,Kowloon City,NA,Hong Kong,22.31738,114.17929,Private room in apartment,Private room,1,NA,"[""Shampoo"", ""Bed linens"", ""Hair dryer"", ""Dryer"", ""Fire extinguisher"", ""Long term stays allowed"", ""Dedicated workspace"", ""Washer"", ""Iron"", ""TV"", ""Air conditioning"", ""Wifi"", ""Hangers"", ""Smoke alarm"", ""Kitchen"", ""Lock on bedroom door"", ""Elevator""]",188,14,1125,NA,NA,NA,NA,NA,NA,NA,TRUE
37113111,Single Room Private Bathroom (Monthly Special),132767139,2017-05-31,HK,within an hour,1,1,TRUE,2,TRUE,FALSE,Kowloon City,NA,Hong Kong,22.31959,114.17884,Private room in apartment,Private room,1,NA,"[""Shampoo"", ""Bed linens"", ""Hair dryer"", ""Dryer"", ""Fire extinguisher"", ""Long term stays allowed"", ""Dedicated workspace"", ""Washer"", ""Iron"", ""TV"", ""Air conditioning"", ""Wifi"", ""Hangers"", ""Smoke alarm"", ""Kitchen"", ""Lock on bedroom door"", ""Elevator""]",168,14,1125,NA,NA,NA,NA,NA,NA,NA,TRUE
37239629,å­¦ç”Ÿå®¿èˆ -æœˆç§Ÿ,132767139,2017-05-31,HK,within an hour,1,1,TRUE,2,TRUE,FALSE,Kowloon City,NA,Hong Kong,22.31908,114.1804,Private room in apartment,Private room,1,NA,"[""Shampoo"", ""Hair dryer"", ""Dryer"", ""Fire extinguisher"", ""Long term stays allowed"", ""Dedicated workspace"", ""Private entrance"", ""Washer"", ""Iron"", ""TV"", ""Air conditioning"", ""Wifi"", ""Hangers"", ""Smoke alarm"", ""Kitchen"", ""Lock on bedroom door"", ""Elevator""]",165,14,1125,NA,NA,NA,NA,NA,NA,NA,TRUE
37240044,Student Dorm (monthly special),132767139,2017-05-31,HK,within an hour,1,1,TRUE,2,TRUE,FALSE,Kowloon City,NA,Hong Kong,22.3178,114.1799,Private room in apartment,Private room,1,NA,"[""Shampoo"", ""Hair dryer"", ""Dryer"", ""Fire extinguisher"", ""Long term stays allowed"", ""Dedicated workspace"", ""Private entrance"", ""Washer"", ""Iron"", ""TV"", ""Air conditioning"", ""Wifi"", ""Hangers"", ""Smoke alarm"", ""Kitchen"", ""Lock on bedroom door"", ""Elevator""]",188,14,1125,NA,NA,NA,NA,NA,NA,NA,TRUE
37449070,Single Room Private Bathroom (Monthly Rental),132767139,2017-05-31,HK,within an hour,1,1,TRUE,2,TRUE,FALSE,Kowloon City,NA,Hong Kong,22.31947,114.18025,Private room in apartment,Private room,1,NA,"[""Shampoo"", ""Hair dryer"", ""Dryer"", ""Fire extinguisher"", ""Long term stays allowed"", ""Dedicated workspace"", ""Private entrance"", ""Washer"", ""Iron"", ""TV"", ""Air conditioning"", ""Wifi"", ""Hangers"", ""Smoke alarm"", ""Kitchen"", ""Lock on bedroom door"", ""Elevator""]",165,14,1125,NA,NA,NA,NA,NA,NA,NA,TRUE
37573552,Single Room with Shared bathroom (Monthly),132767139,2017-05-31,HK,within an hour,1,1,TRUE,2,TRUE,FALSE,Kowloon City,NA,Hong Kong,22.318,114.17986,Private room in apartment,Private room,1,NA,"[""Shampoo"", ""Bed linens"", ""Hair dryer"", ""Dryer"", ""Fire extinguisher"", ""Long term stays allowed"", ""Dedicated workspace"", ""Private entrance"", ""Washer"", ""Iron"", ""TV"", ""Air conditioning"", ""Wifi"", ""Hangers"", ""Smoke alarm"", ""Kitchen"", ""Lock on bedroom door"", ""Elevator""]",138,14,1125,NA,NA,NA,NA,NA,NA,NA,TRUE
37983781,å­¦ç”Ÿå®¿èˆ -æœˆç§Ÿ (ç¨ç«‹æµ´åŽ ),132767139,2017-05-31,HK,within an hour,1,1,TRUE,2,TRUE,FALSE,Kowloon City,NA,Hong Kong,22.31896,114.1788,Private room in apartment,Private room,1,NA,"[""Shampoo"", ""Hair dryer"", ""Dryer"", ""Fire extinguisher"", ""Long term stays allowed"", ""Dedicated workspace"", ""Private entrance"", ""Washer"", ""Iron"", ""TV"", ""Air conditioning"", ""Wifi"", ""Hangers"", ""Smoke alarm"", ""Kitchen"", ""Lock on bedroom door"", ""Elevator""]",198,14,1125,NA,NA,NA,NA,NA,NA,NA,TRUE
38223194,å–®äººå¥—æˆ¿ (å®¿èˆ) ç¨ç«‹æµ´åŽ ,132767139,2017-05-31,HK,within an hour,1,1,TRUE,2,TRUE,FALSE,Yau Tsim Mong,NA,Hong Kong,22.32018,114.16997,Private room in apartment,Private room,1,NA,"[""Shampoo"", ""Hair dryer"", ""Dryer"", ""Fire extinguisher"", ""Long term stays allowed"", ""Dedicated workspace"", ""Private entrance"", ""Washer"", ""Iron"", ""TV"", ""Air conditioning"", ""Wifi"", ""Hangers"", ""Smoke alarm"", ""Lock on bedroom door"", ""Elevator""]",165,14,1125,NA,NA,NA,NA,NA,NA,NA,TRUE
38316209,Single Room with Shared bathroom (1),132767139,2017-05-31,HK,within an hour,1,1,TRUE,2,TRUE,FALSE,Kowloon City,NA,Hong Kong,22.31962,114.17928,Private room in apartment,Private room,1,NA,"[""Shampoo"", ""Bed linens"", ""Hair dryer"", ""Dryer"", ""Fire extinguisher"", ""Long term stays allowed"", ""Dedicated workspace"", ""Private entrance"", ""Washer"", ""Iron"", ""TV"", ""Air conditioning"", ""Wifi"", ""Hangers"", ""Smoke alarm"", ""Kitchen"", ""Lock on bedroom door"", ""Elevator""]",138,14,1125,NA,NA,NA,NA,NA,NA,NA,TRUE
43394060,"Budget studio with new, minimalist decoration",11826535,2014-01-31,HK,within an hour,1,NA,FALSE,2,TRUE,TRUE,Central & Western,NA,Hong Kong,22.28486,114.15089,Private room in apartment,Private room,1,NA,"[""Long term stays allowed"", ""Host greets you"", ""Air conditioning"", ""Smoke alarm"", ""Paid parking off premises"", ""Essentials"", ""Elevator""]",300,28,1125,NA,NA,NA,NA,NA,NA,NA,TRUE
33119271,Entire 3 Bedroom Flat,162428539,2017-12-12,"Hong Kong Island, Hong Kong",within an hour,1,1,FALSE,15,TRUE,TRUE,Central & Western,NA,Hong Kong,22.28768,114.15026,Private room in apartment,Private room,3,3,"[""Hair dryer"", ""Portable fans"", ""Hot water"", ""Air conditioning"", ""Smart lock"", ""Hangers"", ""Luggage dropoff allowed"", ""Shampoo"", ""Fire extinguisher"", ""Refrigerator"", ""Nespresso machine"", ""Kitchen"", ""Smoke alarm"", ""Essentials"", ""Elevator"", ""Microwave"", ""Dedicated workspace"", ""Iron"", ""Cooking basics"", ""Lock on bedroom door"", ""Private entrance"", ""Waterfront"", ""Stove"", ""Extra pillows and blankets"", ""Bed linens"", ""Coffee maker"", ""Long term stays allowed"", ""Washer"", ""Laundromat nearby""]",1001,10,1125,NA,NA,NA,NA,NA,NA,NA,FALSE
13929839,3 bedrooms apartment in North Point,66868029,2016-04-12,"Hong Kong Island, Hong Kong",within an hour,1,NA,FALSE,6,TRUE,TRUE,Eastern,NA,Hong Kong,22.29035,114.19986,Entire condominium,Entire place,5,3,"[""Long term stays allowed"", ""Microwave""]",1200,30,1125,NA,NA,NA,NA,NA,NA,NA,FALSE
42780501,Three bedrooms apartment in North Point,66868029,2016-04-12,"Hong Kong Island, Hong Kong",within an hour,1,NA,FALSE,6,TRUE,TRUE,Eastern,NA,Hong Kong,22.2888,114.20543,Entire condominium,Entire place,4,NA,"[""Long term stays allowed"", ""Hot water"", ""Washer"", ""Air conditioning"", ""Kitchen"", ""Essentials""]",1300,30,1125,NA,NA,NA,NA,NA,NA,NA,TRUE
43225138,Two bedrooms apartment across HKU MTR station,66868029,2016-04-12,"Hong Kong Island, Hong Kong",within an hour,1,NA,FALSE,6,TRUE,TRUE,Central & Western,NA,Hong Kong,22.28729,114.13171,Entire condominium,Entire place,3,2,"[""Long term stays allowed"", ""Hot water"", ""Washer"", ""Air conditioning"", ""Wifi"", ""Kitchen"", ""Essentials""]",600,60,1125,NA,NA,NA,NA,NA,NA,NA,TRUE
16007032,Nice apartment with 4 bedrooms in Wan Chai,67709885,2016-04-18,Hong Kong,within an hour,1,0.82,TRUE,230,TRUE,TRUE,Wan Chai,NA,Hong Kong,22.2772,114.17466,Private room in apartment,Private room,2,4,"[""Long term stays allowed"", ""Dedicated workspace"", ""Washer"", ""Iron"", ""Air conditioning"", ""Wifi"", ""Kitchen"", ""Lock on bedroom door"", ""Elevator""]",890,29,1125,NA,NA,NA,NA,NA,NA,NA,FALSE
24465129,Causeway Bay - Room for 1 person,97240131,2016-09-29,Hong Kong,within a few hours,1,0.75,FALSE,369,TRUE,FALSE,Wan Chai,NA,Hong Kong,22.27905,114.18257,Private room in apartment,Private room,1,6,"[""Long term stays allowed"", ""Dedicated workspace"", ""Air conditioning"", ""Wifi"", ""Hangers"", ""Lock on bedroom door""]",167,29,1125,NA,NA,NA,NA,NA,NA,NA,FALSE
27975953,Tai Kok Tsui Apartment --for 12 persons !!! (4),97240131,2016-09-29,Hong Kong,within a few hours,1,0.75,FALSE,369,TRUE,FALSE,Yau Tsim Mong,NA,Hong Kong,22.32434,114.1621,Private room in apartment,Private room,12,4,"[""Long term stays allowed"", ""Dedicated workspace"", ""Washer"", ""Iron"", ""Air conditioning"", ""Kitchen"", ""Hangers"", ""Lock on bedroom door""]",900,29,1125,NA,NA,NA,NA,NA,NA,NA,FALSE
29270429,CENTRAL  4 bedroom furnished apartment  CHEAP !,97240131,2016-09-29,Hong Kong,within a few hours,1,0.75,FALSE,369,TRUE,FALSE,Central & Western,NA,Hong Kong,22.28023,114.15505,Private room in apartment,Private room,8,4,"[""Long term stays allowed"", ""Dedicated workspace"", ""Hot water"", ""Washer"", ""Iron"", ""Air conditioning"", ""Wifi"", ""Hangers"", ""Kitchen"", ""Lock on bedroom door""]",520,29,1125,NA,NA,NA,NA,NA,NA,NA,FALSE
47326330,"Spacious, Convenient, Modern 2BR | w/ Housekeeping",4343342,2012-12-06,Hong Kong,within an hour,1,1,FALSE,0,TRUE,TRUE,Yau Tsim Mong,NA,Hong Kong,22.30428,114.16239,Entire condominium,Entire place,5,2,"[""Pool"", ""Shampoo"", ""Gym"", ""Host greets you"", ""Dryer"", ""Long term stays allowed"", ""Dedicated workspace"", ""Private entrance"", ""Heating"", ""Washer"", ""Iron"", ""TV"", ""Air conditioning"", ""Carbon monoxide alarm"", ""Hangers"", ""Smoke alarm"", ""Wifi"", ""Kitchen"", ""Essentials"", ""Breakfast""]",1100,28,1125,NA,NA,NA,NA,NA,NA,NA,FALSE
15904820,Wing Lok 80 Luxury Studio *3A,14861546,2014-04-28,Hong Kong,within an hour,1,0.7,FALSE,101,TRUE,TRUE,Central & Western,NA,Hong Kong,22.28589,114.15233,Entire serviced apartment,Entire place,2,NA,"[""Shampoo"", ""Long term stays allowed"", ""Dedicated workspace"", ""Heating"", ""TV"", ""Air conditioning"", ""Wifi"", ""Hangers"", ""Kitchen"", ""Essentials""]",590,5,1125,NA,NA,NA,NA,NA,NA,NA,FALSE
16547127,Wing Lok 80 Luxury Studio *3B,14861546,2014-04-28,Hong Kong,within an hour,1,0.7,FALSE,101,TRUE,TRUE,Central & Western,NA,Hong Kong,22.28698,114.15059,Entire serviced apartment,Entire place,2,NA,"[""Shampoo"", ""Dryer"", ""Long term stays allowed"", ""Dedicated workspace"", ""Heating"", ""Washer"", ""TV"", ""Air conditioning"", ""Wifi"", ""Hangers"", ""Kitchen"", ""Essentials""]",660,60,1125,NA,NA,NA,NA,NA,NA,NA,FALSE
